CATEGORY,START,STOP,DISTANCE_KM,PURPOSE,start_date,start_time,end_date,end_time,year,time_of_day,duration_minutes,Month
Business,Cary,Durham,22.85,Customer Visit,2016-04-29,1900-01-01 18:46:00,2016-04-29,1900-01-01 19:18:00,2016,Evening,32.0,Apr
Business,Durham,Cary,29.29,Meeting,2016-04-29,1900-01-01 22:44:00,2016-04-29,1900-01-01 23:19:00,2016,Night,35.0,Apr
Business,Whitebridge,Waverly Place,12.39,Meal/Entertain,2016-04-30,1900-01-01 18:42:00,2016-04-30,1900-01-01 18:57:00,2016,Evening,15.0,Apr
Business,Waverly Place,Whitebridge,10.94,Meal/Entertain,2016-04-30,1900-01-01 22:16:00,2016-04-30,1900-01-01 22:34:00,2016,Night,18.0,Apr
Business,Whitebridge,Westpark Place,3.38,Meal/Entertain,2016-05-01,1900-01-01 13:45:00,2016-05-01,1900-01-01 13:53:00,2016,Afternoon,8.0,May
Business,Westpark Place,Whitebridge,3.7,Meal/Entertain,2016-05-01,1900-01-01 14:26:00,2016-05-01,1900-01-01 14:31:00,2016,Afternoon,5.0,May
Business,Whitebridge,Tanglewood,9.98,Between Offices,2016-05-01,1900-01-01 17:33:00,2016-05-01,1900-01-01 17:45:00,2016,Evening,12.0,May
Business,Tanglewood,Parkway,12.07,Meeting,2016-05-01,1900-01-01 17:54:00,2016-05-01,1900-01-01 18:10:00,2016,Evening,16.0,May
Business,Parkway,Whitebridge,4.99,Errand/Supplies,2016-05-01,1900-01-01 22:38:00,2016-05-01,1900-01-01 22:49:00,2016,Night,11.0,May
Business,Whitebridge,Westpark Place,3.54,Errand/Supplies,2016-05-02,1900-01-01 14:14:00,2016-05-02,1900-01-01 14:21:00,2016,Afternoon,7.0,May
Business,Westpark Place,Whitebridge,6.28,Meal/Entertain,2016-05-02,1900-01-01 15:37:00,2016-05-02,1900-01-01 15:48:00,2016,Afternoon,11.0,May
Business,Morrisville,Cary,4.02,Meal/Entertain,2016-05-03,1900-01-01 22:20:00,2016-05-03,1900-01-01 22:28:00,2016,Night,8.0,May
Business,Cary,Morrisville,14.0,Meal/Entertain,2016-05-04,1900-01-01 15:16:00,2016-05-04,1900-01-01 15:37:00,2016,Afternoon,21.0,May
Business,Mcvan,Capitol One,23.34,Errand/Supplies,2016-05-04,1900-01-01 20:55:00,2016-05-04,1900-01-01 21:14:00,2016,Evening,19.0,May
Business,Capitol One,University District,7.24,Meal/Entertain,2016-05-04,1900-01-01 21:30:00,2016-05-04,1900-01-01 21:36:00,2016,Night,6.0,May
Business,University District,Capitol One,8.05,Meal/Entertain,2016-05-04,1900-01-01 22:19:00,2016-05-04,1900-01-01 22:27:00,2016,Night,8.0,May
Business,Seattle,Redmond,22.85,Meal/Entertain,2016-05-05,1900-01-01 21:24:00,2016-05-05,1900-01-01 21:36:00,2016,Night,12.0,May
Business,Redmond,Bellevue,4.67,Errand/Supplies,2016-05-05,1900-01-01 22:34:00,2016-05-05,1900-01-01 22:40:00,2016,Night,6.0,May
Business,Bellevue,Seattle,20.76,Meeting,2016-05-05,1900-01-01 23:55:00,2016-05-06,1900-01-01 00:08:00,2016,Night,13.0,May
Business,Capitol One,Mcvan,23.17,Meeting,2016-05-06,1900-01-01 05:47:00,2016-05-06,1900-01-01 06:02:00,2016,Morning,15.0,May
Business,Chapel Hill,Morrisville,27.36,Meeting,2016-05-06,1900-01-01 16:45:00,2016-05-06,1900-01-01 16:59:00,2016,Afternoon,14.0,May
Business,Morrisville,Cary,12.71,Customer Visit,2016-05-06,1900-01-01 17:18:00,2016-05-06,1900-01-01 17:44:00,2016,Evening,26.0,May
Business,Cary,Morrisville,13.52,Customer Visit,2016-05-09,1900-01-01 06:08:00,2016-05-09,1900-01-01 06:25:00,2016,Morning,17.0,May
Business,San Francisco,Palo Alto,32.99,Between Offices,2016-05-09,1900-01-01 14:39:00,2016-05-09,1900-01-01 15:06:00,2016,Afternoon,27.0,May
Business,Palo Alto,Sunnyvale,15.77,Customer Visit,2016-05-09,1900-01-01 17:58:00,2016-05-09,1900-01-01 18:26:00,2016,Evening,28.0,May
Business,Sunnyvale,Newark,28.32,Customer Visit,2016-05-09,1900-01-01 19:35:00,2016-05-09,1900-01-01 19:59:00,2016,Evening,24.0,May
Business,Newark,Menlo Park,14.97,Customer Visit,2016-05-10,1900-01-01 09:03:00,2016-05-10,1900-01-01 09:20:00,2016,Morning,17.0,May
Business,Menlo Park,Newark,12.71,Customer Visit,2016-05-10,1900-01-01 17:19:00,2016-05-10,1900-01-01 17:31:00,2016,Evening,12.0,May
Business,Newark,San Francisco,41.2,Meeting,2016-05-11,1900-01-01 08:35:00,2016-05-11,1900-01-01 09:12:00,2016,Morning,37.0,May
Business,Morrisville,Cary,13.04,Meeting,2016-05-11,1900-01-01 21:47:00,2016-05-11,1900-01-01 22:04:00,2016,Night,17.0,May
Business,Cary,Morrisville,4.99,Meal/Entertain,2016-05-14,1900-01-01 18:35:00,2016-05-14,1900-01-01 18:39:00,2016,Evening,4.0,May
Business,Morrisville,Cary,4.99,Meal/Entertain,2016-05-14,1900-01-01 23:01:00,2016-05-14,1900-01-01 23:05:00,2016,Night,4.0,May
Business,Whitebridge,Preston,4.51,Errand/Supplies,2016-05-17,1900-01-01 13:15:00,2016-05-17,1900-01-01 13:23:00,2016,Afternoon,8.0,May
Business,Preston,Westpark Place,4.35,Errand/Supplies,2016-05-17,1900-01-01 13:56:00,2016-05-17,1900-01-01 14:08:00,2016,Afternoon,12.0,May
Business,Westpark Place,Whitebridge,3.06,Errand/Supplies,2016-05-17,1900-01-01 14:34:00,2016-05-17,1900-01-01 14:40:00,2016,Afternoon,6.0,May
Business,Cary,Morrisville,13.52,Customer Visit,2016-05-18,1900-01-01 09:11:00,2016-05-18,1900-01-01 09:41:00,2016,Morning,30.0,May
Business,Morrisville,Raleigh,12.23,Customer Visit,2016-05-18,1900-01-01 13:00:00,2016-05-18,1900-01-01 13:02:00,2016,Afternoon,2.0,May
Business,Old City,Parkway Museums,4.67,Meal/Entertain,2016-05-19,1900-01-01 14:37:00,2016-05-19,1900-01-01 15:01:00,2016,Afternoon,24.0,May
Business,Old City,Hog Island,18.02,Meeting,2016-05-20,1900-01-01 10:56:00,2016-05-20,1900-01-01 11:07:00,2016,Morning,11.0,May
Business,Morrisville,Cary,13.2,Meal/Entertain,2016-05-20,1900-01-01 15:43:00,2016-05-20,1900-01-01 16:12:00,2016,Afternoon,29.0,May
Business,Cary,Morrisville,4.83,Meal/Entertain,2016-05-22,1900-01-01 15:39:00,2016-05-22,1900-01-01 15:46:00,2016,Afternoon,7.0,May
Business,Morrisville,Cary,4.02,Meal/Entertain,2016-05-22,1900-01-01 18:46:00,2016-05-22,1900-01-01 18:53:00,2016,Evening,7.0,May
Business,Whitebridge,Savon Height,5.79,Meal/Entertain,2016-05-23,1900-01-01 20:19:00,2016-05-23,1900-01-01 20:27:00,2016,Evening,8.0,May
Business,Savon Height,Whitebridge,5.79,Errand/Supplies,2016-05-23,1900-01-01 21:09:00,2016-05-23,1900-01-01 21:21:00,2016,Night,12.0,May
Business,Whitebridge,Kildaire Farms,7.24,Errand/Supplies,2016-05-27,1900-01-01 20:26:00,2016-05-27,1900-01-01 20:30:00,2016,Evening,4.0,May
Business,Savon Height,Kilarney Woods,1.93,Errand/Supplies,2016-05-27,1900-01-01 20:47:00,2016-05-27,1900-01-01 20:53:00,2016,Evening,6.0,May
Business,Kilarney Woods,Kildaire Farms,2.74,Errand/Supplies,2016-05-27,1900-01-01 22:11:00,2016-05-27,1900-01-01 22:14:00,2016,Night,3.0,May
Business,Kilarney Woods,Whitebridge,7.56,Errand/Supplies,2016-05-28,1900-01-01 00:15:00,2016-05-28,1900-01-01 00:21:00,2016,Night,6.0,May
Business,Cary,Morrisville,9.82,Meal/Entertain,2016-05-28,1900-01-01 12:52:00,2016-05-28,1900-01-01 13:06:00,2016,Afternoon,14.0,May
Business,Morrisville,Cary,18.19,Customer Visit,2016-05-28,1900-01-01 14:35:00,2016-05-28,1900-01-01 15:04:00,2016,Afternoon,29.0,May
Business,Cary,Raleigh,23.98,Meeting,2016-05-31,1900-01-01 13:54:00,2016-05-31,1900-01-01 14:41:00,2016,Afternoon,47.0,May
Business,Raleigh,Cary,22.53,Meeting,2016-05-31,1900-01-01 16:02:00,2016-05-31,1900-01-01 16:39:00,2016,Afternoon,37.0,May
Business,Westpark Place,Whitebridge,2.9,Meeting,2016-05-31,1900-01-01 17:50:00,2016-05-31,1900-01-01 17:59:00,2016,Evening,9.0,May
Business,Cary,Morrisville,10.78,Customer Visit,2016-06-01,1900-01-01 10:19:00,2016-06-01,1900-01-01 10:47:00,2016,Morning,28.0,Jun
Business,Morrisville,Cary,15.45,Meeting,2016-06-01,1900-01-01 13:10:00,2016-06-01,1900-01-01 13:39:00,2016,Afternoon,29.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-03,1900-01-01 11:29:00,2016-06-03,1900-01-01 11:49:00,2016,Morning,20.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-03,1900-01-01 13:08:00,2016-06-03,1900-01-01 13:38:00,2016,Afternoon,30.0,Jun
Business,Cary,Morrisville,9.66,Meal/Entertain,2016-06-03,1900-01-01 15:31:00,2016-06-03,1900-01-01 15:54:00,2016,Afternoon,23.0,Jun
Business,Townes at Everett Crossing,Chessington,5.31,Errand/Supplies,2016-06-03,1900-01-01 18:14:00,2016-06-03,1900-01-01 18:29:00,2016,Evening,15.0,Jun
Business,Morrisville,Cary,4.99,Errand/Supplies,2016-06-03,1900-01-01 18:41:00,2016-06-03,1900-01-01 18:53:00,2016,Evening,12.0,Jun
Business,Huntington Woods,Weston,2.74,Errand/Supplies,2016-06-03,1900-01-01 19:36:00,2016-06-03,1900-01-01 19:42:00,2016,Evening,6.0,Jun
Business,Morrisville,Cary,6.44,Between Offices,2016-06-03,1900-01-01 22:47:00,2016-06-03,1900-01-01 23:06:00,2016,Night,19.0,Jun
Business,Whitebridge,Savon Height,12.55,Customer Visit,2016-06-05,1900-01-01 14:03:00,2016-06-05,1900-01-01 14:33:00,2016,Afternoon,30.0,Jun
Business,Cary,Morrisville,12.55,Customer Visit,2016-06-05,1900-01-01 15:06:00,2016-06-05,1900-01-01 15:22:00,2016,Afternoon,16.0,Jun
Business,Weston,Weston,6.12,Meal/Entertain,2016-06-05,1900-01-01 15:57:00,2016-06-05,1900-01-01 16:08:00,2016,Afternoon,11.0,Jun
Business,Morrisville,Cary,4.02,Meal/Entertain,2016-06-05,1900-01-01 18:05:00,2016-06-05,1900-01-01 18:14:00,2016,Evening,9.0,Jun
Business,Cary,Durham,15.93,Meeting,2016-06-05,1900-01-01 21:53:00,2016-06-05,1900-01-01 22:05:00,2016,Night,12.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-05,1900-01-01 23:52:00,2016-06-06,1900-01-01 00:08:00,2016,Night,16.0,Jun
Business,Whitebridge,Hazelwood,4.83,Errand/Supplies,2016-06-06,1900-01-01 15:36:00,2016-06-06,1900-01-01 15:45:00,2016,Afternoon,9.0,Jun
Business,Hazelwood,Whitebridge,3.86,Errand/Supplies,2016-06-06,1900-01-01 16:16:00,2016-06-06,1900-01-01 16:24:00,2016,Afternoon,8.0,Jun
Business,Cary,Apex,9.17,Meal/Entertain,2016-06-06,1900-01-01 20:06:00,2016-06-06,1900-01-01 20:20:00,2016,Evening,14.0,Jun
Business,Apex,Cary,11.59,Meal/Entertain,2016-06-06,1900-01-01 21:08:00,2016-06-06,1900-01-01 21:37:00,2016,Night,29.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-06,1900-01-01 21:41:00,2016-06-06,1900-01-01 22:00:00,2016,Night,19.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-06,1900-01-01 23:34:00,2016-06-06,1900-01-01 23:48:00,2016,Night,14.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-07,1900-01-01 21:42:00,2016-06-07,1900-01-01 22:00:00,2016,Night,18.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-07,1900-01-01 23:41:00,2016-06-08,1900-01-01 00:04:00,2016,Night,23.0,Jun
Business,Cary,Morrisville,14.0,Meal/Entertain,2016-06-08,1900-01-01 08:23:00,2016-06-08,1900-01-01 08:53:00,2016,Morning,30.0,Jun
Business,Jamaica,New York,35.89,Errand/Supplies,2016-06-08,1900-01-01 12:04:00,2016-06-08,1900-01-01 13:01:00,2016,Afternoon,57.0,Jun
Business,Seaport,Gramercy-Flatiron,5.31,Meal/Entertain,2016-06-08,1900-01-01 13:12:00,2016-06-08,1900-01-01 13:29:00,2016,Afternoon,17.0,Jun
Business,Medical Centre,Tudor City,1.13,Errand/Supplies,2016-06-08,1900-01-01 14:31:00,2016-06-08,1900-01-01 14:37:00,2016,Afternoon,6.0,Jun
Business,Rose Hill,Soho,4.02,Meal/Entertain,2016-06-08,1900-01-01 16:55:00,2016-06-08,1900-01-01 17:11:00,2016,Afternoon,16.0,Jun
Business,Soho,Tribeca,0.8,Errand/Supplies,2016-06-08,1900-01-01 17:16:00,2016-06-08,1900-01-01 17:18:00,2016,Evening,2.0,Jun
Business,Tribeca,Financial District,1.45,Errand/Supplies,2016-06-08,1900-01-01 17:59:00,2016-06-08,1900-01-01 18:05:00,2016,Evening,6.0,Jun
Business,Financial District,Kips Bay,7.72,Errand/Supplies,2016-06-08,1900-01-01 20:11:00,2016-06-08,1900-01-01 20:25:00,2016,Evening,14.0,Jun
Business,New York,Jamaica,26.23,Meeting,2016-06-10,1900-01-01 15:19:00,2016-06-10,1900-01-01 16:28:00,2016,Afternoon,69.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-10,1900-01-01 21:47:00,2016-06-10,1900-01-01 22:04:00,2016,Night,17.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-10,1900-01-01 23:53:00,2016-06-11,1900-01-01 00:01:00,2016,Night,8.0,Jun
Business,Cary,Morrisville,5.95,Errand/Supplies,2016-06-11,1900-01-01 17:08:00,2016-06-11,1900-01-01 17:16:00,2016,Evening,8.0,Jun
Business,Morrisville,Cary,7.4,Meal/Entertain,2016-06-11,1900-01-01 17:34:00,2016-06-11,1900-01-01 17:39:00,2016,Evening,5.0,Jun
Business,Westpark Place,Whitebridge,2.74,Meal/Entertain,2016-06-11,1900-01-01 17:50:00,2016-06-11,1900-01-01 17:56:00,2016,Evening,6.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-11,1900-01-01 21:45:00,2016-06-11,1900-01-01 22:04:00,2016,Night,19.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-11,1900-01-01 23:39:00,2016-06-12,1900-01-01 00:05:00,2016,Night,26.0,Jun
Business,Cary,Morrisville,4.02,Meal/Entertain,2016-06-12,1900-01-01 19:53:00,2016-06-12,1900-01-01 19:56:00,2016,Evening,3.0,Jun
Business,Morrisville,Cary,6.92,Errand/Supplies,2016-06-12,1900-01-01 20:05:00,2016-06-12,1900-01-01 20:16:00,2016,Evening,11.0,Jun
Business,Parkway,Whitebridge,4.51,Errand/Supplies,2016-06-12,1900-01-01 21:58:00,2016-06-12,1900-01-01 22:19:00,2016,Night,21.0,Jun
Business,Cary,Morrisville,13.52,Meal/Entertain,2016-06-13,1900-01-01 05:23:00,2016-06-13,1900-01-01 05:42:00,2016,Morning,19.0,Jun
Business,Oakland,Emeryville,21.24,Meeting,2016-06-13,1900-01-01 14:17:00,2016-06-13,1900-01-01 14:46:00,2016,Afternoon,29.0,Jun
Business,Emeryville,Berkeley,6.28,Meal/Entertain,2016-06-13,1900-01-01 18:08:00,2016-06-13,1900-01-01 18:47:00,2016,Evening,39.0,Jun
Business,Berkeley,Oakland,8.21,Meal/Entertain,2016-06-13,1900-01-01 18:54:00,2016-06-13,1900-01-01 19:23:00,2016,Evening,29.0,Jun
Business,Oakland,Unknown Location,8.37,Customer Visit,2016-06-13,1900-01-01 20:00:00,2016-06-13,1900-01-01 20:05:00,2016,Evening,5.0,Jun
Business,Emeryville,San Francisco,15.77,Customer Visit,2016-06-14,1900-01-01 12:03:00,2016-06-14,1900-01-01 12:21:00,2016,Afternoon,18.0,Jun
Business,San Francisco,Emeryville,18.67,Meeting,2016-06-14,1900-01-01 16:09:00,2016-06-14,1900-01-01 16:39:00,2016,Afternoon,30.0,Jun
Business,Emeryville,Oakland,8.21,Meeting,2016-06-14,1900-01-01 17:15:00,2016-06-14,1900-01-01 17:24:00,2016,Evening,9.0,Jun
Business,Downtown,Bay Farm Island,14.97,Errand/Supplies,2016-06-14,1900-01-01 17:27:00,2016-06-14,1900-01-01 17:57:00,2016,Evening,30.0,Jun
Business,Kenner,New Orleans,19.96,Between Offices,2016-06-15,1900-01-01 01:46:00,2016-06-15,1900-01-01 02:06:00,2016,Night,20.0,Jun
Business,CBD,Lower Garden District,3.06,Between Offices,2016-06-15,1900-01-01 15:26:00,2016-06-15,1900-01-01 15:34:00,2016,Afternoon,8.0,Jun
Business,Lower Garden District,Lakeview,10.3,Customer Visit,2016-06-15,1900-01-01 16:37:00,2016-06-15,1900-01-01 17:02:00,2016,Afternoon,25.0,Jun
Personal,Lakeview,Storyville,8.85,Customer Visit,2016-06-15,1900-01-01 17:29:00,2016-06-15,1900-01-01 17:49:00,2016,Evening,20.0,Jun
Business,Storyville,Faubourg Marigny,2.41,Meal/Entertain,2016-06-15,1900-01-01 19:52:00,2016-06-15,1900-01-01 19:58:00,2016,Evening,6.0,Jun
Business,New Orleans,Metairie,23.34,Meal/Entertain,2016-06-16,1900-01-01 13:36:00,2016-06-16,1900-01-01 14:30:00,2016,Afternoon,54.0,Jun
Business,Metairie,Kenner,4.35,Meal/Entertain,2016-06-16,1900-01-01 14:42:00,2016-06-16,1900-01-01 14:46:00,2016,Afternoon,4.0,Jun
Business,Kenner,New Orleans,24.14,Meal/Entertain,2016-06-16,1900-01-01 15:17:00,2016-06-16,1900-01-01 15:41:00,2016,Afternoon,24.0,Jun
Business,New Orleans,Kenner,20.76,Meal/Entertain,2016-06-16,1900-01-01 19:39:00,2016-06-16,1900-01-01 19:56:00,2016,Evening,17.0,Jun
Business,Kenner,New Orleans,21.89,Meal/Entertain,2016-06-16,1900-01-01 21:43:00,2016-06-16,1900-01-01 21:56:00,2016,Night,13.0,Jun
Business,New Orleans,Kenner,19.63,Meal/Entertain,2016-06-17,1900-01-01 16:11:00,2016-06-17,1900-01-01 16:44:00,2016,Afternoon,33.0,Jun
Business,Morrisville,Cary,14.0,Meal/Entertain,2016-06-18,1900-01-01 00:29:00,2016-06-18,1900-01-01 00:51:00,2016,Night,22.0,Jun
Business,Cary,Raleigh,9.66,Meal/Entertain,2016-06-19,1900-01-01 02:39:00,2016-06-19,1900-01-01 02:50:00,2016,Night,11.0,Jun
Business,Raleigh,Cary,9.5,Meal/Entertain,2016-06-19,1900-01-01 05:51:00,2016-06-19,1900-01-01 06:00:00,2016,Morning,9.0,Jun
Business,Cary,Raleigh,31.06,Meal/Entertain,2016-06-21,1900-01-01 15:39:00,2016-06-21,1900-01-01 16:08:00,2016,Afternoon,29.0,Jun
Business,Raleigh,Cary,26.72,Meal/Entertain,2016-06-21,1900-01-01 17:11:00,2016-06-21,1900-01-01 18:02:00,2016,Evening,51.0,Jun
Business,Whitebridge,Waverly Place,11.43,Meal/Entertain,2016-06-24,1900-01-01 10:41:00,2016-06-24,1900-01-01 10:57:00,2016,Morning,16.0,Jun
Business,Waverly Place,Macgregor Downs,3.38,Meal/Entertain,2016-06-24,1900-01-01 11:54:00,2016-06-24,1900-01-01 12:01:00,2016,Morning,7.0,Jun
Business,Cary,Raleigh,13.84,Errand/Supplies,2016-06-24,1900-01-01 12:19:00,2016-06-24,1900-01-01 12:37:00,2016,Afternoon,18.0,Jun
Business,Raleigh,Morrisville,14.48,Errand/Supplies,2016-06-24,1900-01-01 12:50:00,2016-06-24,1900-01-01 13:12:00,2016,Afternoon,22.0,Jun
Business,Morrisville,Cary,4.99,Errand/Supplies,2016-06-24,1900-01-01 13:18:00,2016-06-24,1900-01-01 13:27:00,2016,Afternoon,9.0,Jun
Business,Cary,Morrisville,13.52,Temporary Site,2016-06-24,1900-01-01 14:01:00,2016-06-24,1900-01-01 14:20:00,2016,Afternoon,19.0,Jun
Business,Kenner,New Orleans,20.6,Temporary Site,2016-06-24,1900-01-01 20:44:00,2016-06-24,1900-01-01 21:02:00,2016,Evening,18.0,Jun
Business,CBD,Bywater,7.24,Temporary Site,2016-06-25,1900-01-01 09:03:00,2016-06-25,1900-01-01 09:12:00,2016,Morning,9.0,Jun
Business,New Orleans,Chalmette,18.99,Between Offices,2016-06-25,1900-01-01 09:15:00,2016-06-25,1900-01-01 10:08:00,2016,Morning,53.0,Jun
Business,Chalmette,Arabi,1.77,Errand/Supplies,2016-06-25,1900-01-01 10:18:00,2016-06-25,1900-01-01 10:25:00,2016,Morning,7.0,Jun
Business,Arabi,Metairie,27.36,Meal/Entertain,2016-06-25,1900-01-01 10:50:00,2016-06-25,1900-01-01 11:18:00,2016,Morning,28.0,Jun
Business,Pontchartrain Shores,Pontchartrain Shores,2.74,Meeting,2016-06-25,1900-01-01 11:25:00,2016-06-25,1900-01-01 11:34:00,2016,Morning,9.0,Jun
Business,Metairie,New Orleans,24.94,Meeting,2016-06-25,1900-01-01 11:53:00,2016-06-25,1900-01-01 13:21:00,2016,Morning,88.0,Jun
Business,Storyville,Marigny,2.57,Meeting,2016-06-25,1900-01-01 19:47:00,2016-06-25,1900-01-01 19:58:00,2016,Evening,11.0,Jun
Business,Marigny,Storyville,2.41,Meeting,2016-06-25,1900-01-01 23:19:00,2016-06-25,1900-01-01 23:26:00,2016,Night,7.0,Jun
Business,New Orleans,Kenner,20.28,Meeting,2016-06-26,1900-01-01 17:43:00,2016-06-26,1900-01-01 18:18:00,2016,Evening,35.0,Jun
Business,Pontchartrain Shores,Pontchartrain Shores,7.72,Meeting,2016-06-26,1900-01-01 18:45:00,2016-06-26,1900-01-01 19:12:00,2016,Evening,27.0,Jun
Business,Kenner,Kenner,3.54,Meeting,2016-06-26,1900-01-01 19:41:00,2016-06-26,1900-01-01 19:50:00,2016,Evening,9.0,Jun
Business,Kenner,New Orleans,20.92,Meeting,2016-06-26,1900-01-01 21:14:00,2016-06-26,1900-01-01 21:42:00,2016,Night,28.0,Jun
Business,New Orleans,Covington,75.48,Meeting,2016-06-27,1900-01-01 07:37:00,2016-06-27,1900-01-01 08:48:00,2016,Morning,71.0,Jun
Business,Covington,Covington,4.02,Meeting,2016-06-27,1900-01-01 08:51:00,2016-06-27,1900-01-01 09:00:00,2016,Morning,9.0,Jun
Business,Covington,Covington,13.84,Meeting,2016-06-27,1900-01-01 09:05:00,2016-06-27,1900-01-01 09:33:00,2016,Morning,28.0,Jun
Business,Covington,Covington,8.37,Meeting,2016-06-27,1900-01-01 09:43:00,2016-06-27,1900-01-01 10:08:00,2016,Morning,25.0,Jun
Business,Covington,Covington,12.23,Meeting,2016-06-27,1900-01-01 10:22:00,2016-06-27,1900-01-01 10:39:00,2016,Morning,17.0,Jun
Business,Covington,Covington,2.9,Meeting,2016-06-27,1900-01-01 10:51:00,2016-06-27,1900-01-01 10:58:00,2016,Morning,7.0,Jun
Business,Covington,Mandeville,7.56,Meeting,2016-06-27,1900-01-01 11:06:00,2016-06-27,1900-01-01 11:24:00,2016,Morning,18.0,Jun
Business,Mandeville,Mandeville,4.51,Meeting,2016-06-27,1900-01-01 11:30:00,2016-06-27,1900-01-01 11:42:00,2016,Morning,12.0,Jun
Business,Mandeville,Metairie,48.28,Meeting,2016-06-27,1900-01-01 12:22:00,2016-06-27,1900-01-01 13:02:00,2016,Afternoon,40.0,Jun
Business,Metairie,Kenner,7.08,Meeting,2016-06-27,1900-01-01 13:56:00,2016-06-27,1900-01-01 14:05:00,2016,Afternoon,9.0,Jun
Business,Jamestown Court,Jamestown Court,1.61,Meeting,2016-06-27,1900-01-01 21:09:00,2016-06-27,1900-01-01 21:19:00,2016,Night,10.0,Jun
Business,Morrisville,Cary,13.2,Customer Visit,2016-06-28,1900-01-01 00:48:00,2016-06-28,1900-01-01 01:05:00,2016,Night,17.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-28,1900-01-01 20:13:00,2016-06-28,1900-01-01 20:33:00,2016,Evening,20.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-28,1900-01-01 23:34:00,2016-06-28,1900-01-01 23:59:00,2016,Night,25.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-28,1900-01-01 23:34:00,2016-06-28,1900-01-01 23:59:00,2016,Night,25.0,Jun
Business,Cary,Morrisville,11.75,Meeting,2016-06-29,1900-01-01 08:56:00,2016-06-29,1900-01-01 09:24:00,2016,Morning,28.0,Jun
Business,Morrisville,Cary,11.91,Meeting,2016-06-29,1900-01-01 10:22:00,2016-06-29,1900-01-01 10:38:00,2016,Morning,16.0,Jun
Business,Whitebridge,Westpark Place,2.57,Meeting,2016-06-29,1900-01-01 11:49:00,2016-06-29,1900-01-01 11:51:00,2016,Morning,2.0,Jun
Business,Westpark Place,Whitebridge,2.9,Meeting,2016-06-29,1900-01-01 12:11:00,2016-06-29,1900-01-01 12:16:00,2016,Afternoon,5.0,Jun
Business,Cary,Durham,16.74,Meeting,2016-06-29,1900-01-01 20:11:00,2016-06-29,1900-01-01 20:29:00,2016,Evening,18.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-06-29,1900-01-01 23:38:00,2016-06-30,1900-01-01 00:00:00,2016,Night,22.0,Jun
Business,Cary,Durham,15.93,Meeting,2016-06-30,1900-01-01 20:09:00,2016-06-30,1900-01-01 20:26:00,2016,Evening,17.0,Jun
Business,Durham,Cary,15.93,Meeting,2016-07-01,1900-01-01 00:00:00,2016-07-01,1900-01-01 00:25:00,2016,Night,25.0,Jul
Business,Cary,Raleigh,21.4,Meeting,2016-07-01,1900-01-01 09:34:00,2016-07-01,1900-01-01 09:57:00,2016,Morning,23.0,Jul
Business,Raleigh,Cary,18.19,Meeting,2016-07-01,1900-01-01 12:36:00,2016-07-01,1900-01-01 13:00:00,2016,Afternoon,24.0,Jul
Business,Cary,Durham,16.9,Meeting,2016-07-01,1900-01-01 20:06:00,2016-07-01,1900-01-01 20:24:00,2016,Evening,18.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-01,1900-01-01 23:48:00,2016-07-02,1900-01-01 00:09:00,2016,Night,21.0,Jul
Business,Cary,Durham,16.25,Meeting,2016-07-02,1900-01-01 20:18:00,2016-07-02,1900-01-01 20:36:00,2016,Evening,18.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-02,1900-01-01 23:48:00,2016-07-03,1900-01-01 00:12:00,2016,Night,24.0,Jul
Business,Cary,Morrisville,4.99,Errand/Supplies,2016-07-03,1900-01-01 00:28:00,2016-07-03,1900-01-01 00:38:00,2016,Night,10.0,Jul
Business,Morrisville,Cary,4.99,Errand/Supplies,2016-07-03,1900-01-01 03:02:00,2016-07-03,1900-01-01 03:08:00,2016,Night,6.0,Jul
Business,Cary,Durham,15.93,Meeting,2016-07-03,1900-01-01 20:00:00,2016-07-03,1900-01-01 20:18:00,2016,Evening,18.0,Jul
Business,Durham,Cary,15.93,Meeting,2016-07-04,1900-01-01 00:32:00,2016-07-04,1900-01-01 00:47:00,2016,Night,15.0,Jul
Business,Whitebridge,Summerwinds,14.16,Meeting,2016-07-04,1900-01-01 17:31:00,2016-07-04,1900-01-01 17:49:00,2016,Evening,18.0,Jul
Business,Summerwinds,Whitebridge,14.0,Temporary Site,2016-07-04,1900-01-01 18:23:00,2016-07-04,1900-01-01 18:49:00,2016,Evening,26.0,Jul
